id,Fin_year,Week_no,Week_startdate,Week_enddate,Revision_no,Letter_refno,Letter_date,Payment_date,Disbursement_date,Lc_date,Interest_levydate,Entity,Fin_code,Outstandings,PayableorReceivable,ProRata,Amount,modified_remarks,Status,Consider_Week,Consider_Year,id-2,Pay_type,Pay_refno,Pay_date,Pay_amount,Due_amount,Paid_for,Status-2,reject_remarks,registration_id_id,Remarks,Bank_type
1535,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,YARROW PAVAGADA,Y0023,0,Payable,4451,89,null,Complete,31,2023-24,302,NEFT,fgjyt5447857,2023-11-10,4451,0,YARROW PAVAGADA,Approved,Null,1535,NULL,SBI
1534,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,RENEW PAVAGADA,R0350,0,Payable,5771,115,null,Complete,34,2023-24,453,NEFT,SF,2023-11-24,5771,0,RENEW PAVAGADA,Approved,Null,1534,NULL,SBI
1533,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,PARAMPUJYA PAVAGADA,P0453,0,Payable,18930,378,null,Complete,31,2023-24,301,NEFT,fjgffg5647,2023-11-13,18930,0,PARAMPUJYA PAVAGADA,Approved,Null,1533,NULL,SBI
1532,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,AMPLUS TUMKUR (KURUKSHETRA) PAVAGADA,A0662,0,Payable,6911,138,null,Complete,39,2023-24,623,NEFT,f,2023-12-26,6911,0,AMPLUS TUMKUR (KURUKSHETRA) PAVAGADA,Approved,Null,1532,NULL,SBI
1531,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,KREDL PAVAGADA,K0238,0,Payable,3821,76,null,Complete,31,2023-24,300,NEFT,fghfj5646,2023-11-10,3821,0,KREDL PAVAGADA,Approved,Null,1531,NULL,SBI
1530,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,FORTUM SOLAR PAVAGADA,F0081,0,Payable,18528,370,null,Complete,31,2023-24,299,NEFT,fghft6584,2023-11-09,18528,0,FORTUM SOLAR PAVAGADA,Approved,Null,1530,NULL,SBI
1529,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,FORTUMFIN PAVAGADA,F0075,0,Payable,13026,260,null,Complete,31,2023-24,298,NEFT,fjytf6564,2023-11-10,13026,0,FORTUMFIN PAVAGADA,Approved,Null,1529,NULL,SBI
1528,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,AZURE PAVAGADA,A0667,0,Payable,7624,152,null,Complete,34,2023-24,400,NEFT,saf,2023-11-23,7624,0,AZURE PAVAGADA,Approved,Null,1528,NULL,SBI
1527,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,AVAADA SOLARISE PAVAGADA,A0722,0,Payable,18968,379,null,Complete,31,2023-24,297,NEFT,ftrt65545,2023-11-15,18968,0,AVAADA SOLARISE PAVAGADA,Approved,Null,1527,NULL,SBI
1526,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,AVAADA SOLAR PAVAGADA,A0657,0,Payable,6088,121,null,Complete,31,2023-24,296,NEFT,fhfg6567,2023-11-16,6088,0,AVAADA SOLAR PAVAGADA,Approved,Null,1526,NULL,SBI
1525,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,ADYAH PAVAGADA,A0732,0,Payable,17159,343,null,Complete,34,2023-24,406,NEFT,saf,2023-11-27,17159,0,ADYAH PAVAGADA,Approved,Null,1525,NULL,SBI
1524,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,"Adani Solar AP Seven,NPKUNTA",S0933,0,Payable,15136,302,null,Complete,31,2023-24,295,NEFT,fjhtf25458,2023-11-13,15136,0,"Adani Solar AP Seven,NPKUNTA",Approved,Null,1524,NULL,SBI
1523,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,TATA POWER NPKUNTA,T0289,0,Payable,19613,392,null,Complete,31,2023-24,319,NEFT,fghf5457,2023-11-15,19613,0,TATA POWER NPKUNTA,Approved,Null,1523,NULL,SBI
1522,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,NTPC NPKUNTA,N0311,0,Payable,21696,433,null,Complete,31,2023-24,318,NEFT,fbhh356,2023-11-17,21696,0,NTPC NPKUNTA,Approved,Null,1522,NULL,SBI
1521,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,SPRNG NPKUNTA,S0863,0,Payable,14464,289,null,Complete,31,2023-24,317,NEFT,fdrd5689,2023-11-09,14464,0,SPRNG NPKUNTA,Approved,Null,1521,NULL,SBI
1520,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,AYANA NPKUNTA,A0782,0,Payable,3128,62,null,Complete,39,2023-24,615,NEFT,asf,2023-11-21,3128,0,AYANA NPKUNTA,Approved,Null,1520,NULL,Indian Bank
1519,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,IGS II NPKUNTA,M0448,0,Payable,5871,117,null,Complete,31,2023-24,316,NEFT,tftdrf54567,2023-11-10,5871,0,IGS II NPKUNTA,Approved,Null,1519,NULL,SBI
1518,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,IGS I NPKUNTA,F0071,0,Payable,9572,191,null,Complete,31,2023-24,315,NEFT,fdtrd32568,2023-11-10,9572,0,IGS I NPKUNTA,Approved,Null,1518,NULL,SBI
1517,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,AZURE NPKUNTA,A0636,0,Payable,3899,77,null,Complete,39,2023-24,611,NEFT,da,2023-11-23,3899,0,AZURE NPKUNTA,Approved,Null,1517,NULL,Indian Bank
1516,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,ATHENA KARNAL NPKUNTA,A0638,0,Payable,12090,241,null,Complete,31,2023-24,314,NEFT,trted5474,2023-11-10,12090,0,ATHENA KARNAL NPKUNTA,Approved,Null,1516,NULL,SBI
1515,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,ATHENA HISSAR NPKUNTA,A0639,0,Payable,8175,163,null,Complete,31,2023-24,313,NEFT,fhftyu5644,2023-11-10,8175,0,ATHENA HISSAR NPKUNTA,Approved,Null,1515,NULL,SBI
1514,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,ATHENA BHIWADI NPKUNTA,A0640,0,Payable,8313,166,null,Complete,31,2023-24,312,NEFT,fjghg356557,2023-11-10,8313,0,ATHENA BHIWADI NPKUNTA,Approved,Null,1514,NULL,SBI
1513,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,NPCIL KKNPP Unit-2,K0148,0,Payable,7549,150,null,Complete,34,2023-24,403,NEFT,sf,2023-11-17,7549,0,NPCIL KKNPP Unit-2,Approved,Null,1513,NULL,SBI
1512,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,NPCIL KKNPP,N0137,0,Payable,7549,150,null,Complete,34,2023-24,402,NEFT,af,2023-11-17,7549,0,NPCIL KKNPP,Approved,Null,1512,NULL,SBI
1505,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,LKPPL,L0041,0,Payable,91982,1839,null,Complete,34,2023-24,441,NEFT,,2023-12-05,91982,0,LKPPL,Approved,Null,1505,,SBI Reactive
1504,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,SEL,S0183,0,Payable,36786,735,null,Complete,31,2023-24,311,NEFT,fdfd65685,2023-11-13,36786,0,SEL,Approved,Null,1504,NULL,SBI
1503,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,MEPL,M0188,0,Payable,3473,69,null,Complete,46,2023-24,902,NEFT,,2024-02-28,3473,0,MEPL,Approved,Null,1503,,Indian Bank
1498,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,NTPL,N0194,0,Payable,4655,93,null,Complete,31,2023-24,310,NEFT,gftr3566,2023-11-14,4655,0,NTPL,Approved,Null,1498,NULL,SBI
1496,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,NLC TS-I Expansion,N0134,0,Payable,77545,1550,null,Complete,31,2023-24,309,NEFT,gftf6575,2023-11-13,77545,0,NLC TS-I Expansion,Approved,Null,1496,NULL,SBI
1495,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,NLC TS-II Stage-II,N0133,0,Payable,275331,5506,null,Complete,31,2023-24,308,NEFT,hdfg3565,2023-11-09,275331,0,NLC TS-II Stage-II,Approved,Null,1495,NULL,SBI
1487,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,GOA (SR),A0071,0,Payable,12980,259,null,Complete,31,2023-24,307,NEFT,fgjfh3565,2023-11-13,12980,0,GOA (SR),Approved,Null,1487,NULL,SBI
1486,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,PUDUCHERY,A0072,0,Payable,61873,1237,null,Complete,31,2023-24,306,NEFT,fhfg5475,2023-11-15,61873,0,PUDUCHERY,Approved,Null,1486,NULL,SBI
1485,2023-24,31,2023-10-23,2023-10-29,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-07,2023-11-17,2023-11-20,2023-11-20,2023-11-20,TELANGANA,T0192,0,Payable,1541897,30837,null,Complete,31,2023-24,305,NEFT,fhgrf6587,2023-11-17,1541897,0,TELANGANA,Approved,Null,1485,NULL,SBI
1076,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,BETAM TUTICORIN,B0285,0,Payable,585,11,null,Complete,32,2023-24,253,NEFT,,2023-11-17,585,0,BETAM TUTICORIN,Approved,Null,1076,,SBI Reactive
1075,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,ORANGE SIRONJ TUTICORIN,O0081,0,Payable,903,18,null,Complete,32,2023-24,264,NEFT,,2023-11-21,903,0,ORANGE SIRONJ TUTICORIN,Approved,Null,1075,,SBI Reactive
1073,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,JSW RENEW TWO TUTICORIN,J0214,0,Payable,920,18,null,Complete,43,2023-24,798,NEFT,,2024-02-11,920,0,JSW RENEW TWO TUTICORIN,Approved,Null,1073,,SBI Reactive
1072,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,GIREL TUTICORIN,G0224,0,Payable,1154,23,null,Complete,37,2023-24,564,NEFT,af,2023-11-29,1154,0,GIREL TUTICORIN,Approved,Null,1072,NULL,SBI
1071,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,NTPC ETTAYAPURAM,N0423,0,Payable,1464,29,null,Complete,32,2023-24,262,NEFT,,2023-11-21,1464,0,NTPC ETTAYAPURAM,Approved,Null,1071,,SBI Reactive
1070,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,GRT SOLAR TUTICORIN,G0287,0,Payable,335,6,null,Complete,40,2023-24,676,NEFT,af,2024-01-11,335,0,GRT SOLAR TUTICORIN,Approved,Null,1070,NULL,Indian Bank
1069,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,TATA PAVAGADA,T0296,0,Payable,32825,656,null,Complete,32,2023-24,267,NEFT,,2023-11-17,32825,0,TATA PAVAGADA,Approved,Null,1069,,SBI Reactive
1068,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,ADANIKA9 PAVAGADA,S0924,0,Payable,19081,381,null,Complete,32,2023-24,247,NEFT,,2023-11-22,19081,0,ADANIKA9 PAVAGADA,Approved,Null,1068,,SBI Reactive
1067,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,AMPLUS (REWARI) PAVAGADA,A0661,0,Payable,4896,97,null,Complete,36,2023-24,523,NEFT,,2023-12-19,4896,0,AMPLUS (REWARI) PAVAGADA,Approved,Null,1067,,SBI Reactive
1066,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,YARROW PAVAGADA,Y0023,0,Payable,3445,68,null,Complete,32,2023-24,270,NEFT,,2023-11-17,3445,0,YARROW PAVAGADA,Approved,Null,1066,,SBI
1065,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,RENEW PAVAGADA,R0350,0,Payable,5552,111,null,Complete,36,2023-24,522,NEFT,,2023-12-18,5552,0,RENEW PAVAGADA,Approved,Null,1065,,SBI
1064,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,PARAMPUJYA PAVAGADA,P0453,0,Payable,16286,325,null,Complete,32,2023-24,265,NEFT,,2023-11-21,16286,0,PARAMPUJYA PAVAGADA,Approved,Null,1064,,SBI Reactive
1063,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,AMPLUS TUMKUR (KURUKSHETRA) PAVAGADA,A0662,0,Payable,5666,113,null,Complete,37,2023-24,561,NEFT,,2023-12-26,5666,0,AMPLUS TUMKUR (KURUKSHETRA) PAVAGADA,Approved,Null,1063,,SBI Reactive
1062,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,KREDL PAVAGADA,K0238,0,Payable,3742,74,null,Complete,32,2023-24,258,NEFT,,2023-11-17,3742,0,KREDL PAVAGADA,Approved,Null,1062,,SBI Reactive
1061,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,FORTUM SOLAR PAVAGADA,F0081,0,Payable,13544,270,null,Complete,34,2023-24,444,NEFT,,2023-12-04,13544,0,FORTUM SOLAR PAVAGADA,Approved,Null,1061,,Indian Bank
1060,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,FORTUMFIN PAVAGADA,F0075,0,Payable,12044,240,null,Complete,32,2023-24,254,NEFT,,2023-11-17,12044,0,FORTUMFIN PAVAGADA,Approved,Null,1060,,SBI
1059,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,AZURE PAVAGADA,A0667,0,Payable,6473,129,null,Complete,34,2023-24,401,NEFT,asf,2023-11-23,6473,0,AZURE PAVAGADA,Approved,Null,1059,NULL,SBI
1058,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,AVAADA SOLARISE PAVAGADA,A0722,0,Payable,15168,303,null,Complete,32,2023-24,252,NEFT,,2023-11-18,15168,0,AVAADA SOLARISE PAVAGADA,Approved,Null,1058,,SBI Reactive
1057,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,AVAADA SOLAR PAVAGADA,A0657,0,Payable,5306,106,null,Complete,32,2023-24,251,NEFT,,2023-11-18,5306,0,AVAADA SOLAR PAVAGADA,Approved,Null,1057,,SBI Reactive
1056,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,ADYAH PAVAGADA,A0732,0,Payable,10811,216,null,Complete,33,2023-24,345,NEFT,,2023-11-27,10811,0,ADYAH PAVAGADA,Approved,Null,1056,,SBI Reactive
1055,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,"Adani Solar AP Seven,NPKUNTA",S0933,0,Payable,15856,317,null,Complete,32,2023-24,246,NEFT,,2023-11-22,15856,0,"Adani Solar AP Seven,NPKUNTA",Approved,Null,1055,,SBI Reactive
1054,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,TATA POWER NPKUNTA,T0289,0,Payable,19286,385,null,Complete,32,2023-24,268,NEFT,,2023-11-17,19286,0,TATA POWER NPKUNTA,Approved,Null,1054,,SBI Reactive
1053,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,NTPC NPKUNTA,N0311,0,Payable,21824,436,null,Complete,32,2023-24,263,NEFT,,2023-11-21,21824,0,NTPC NPKUNTA,Approved,Null,1053,,SBI Reactive
1052,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,SPRNG NPKUNTA,S0863,0,Payable,15560,311,null,Complete,34,2023-24,443,NEFT,,2023-12-04,15560,0,SPRNG NPKUNTA,Approved,Null,1052,,Indian Bank
1051,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,AYANA NPKUNTA,A0782,0,Payable,3320,66,null,Complete,33,2023-24,346,NEFT,,2023-11-21,3320,0,AYANA NPKUNTA,Approved,Null,1051,,Indian Bank
1050,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,IGS II NPKUNTA,M0448,0,Payable,5756,115,null,Complete,32,2023-24,257,NEFT,,2023-11-21,5756,0,IGS II NPKUNTA,Approved,Null,1050,,SBI Reactive
1049,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,IGS I NPKUNTA,F0071,0,Payable,9370,187,null,Complete,32,2023-24,256,NEFT,,2023-11-21,9370,0,IGS I NPKUNTA,Approved,Null,1049,,SBI Reactive
1048,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,AZURE NPKUNTA,A0636,0,Payable,7654,153,null,Complete,39,2023-24,612,NEFT,fd,2023-11-23,7654,0,AZURE NPKUNTA,Approved,Null,1048,NULL,Indian Bank
1047,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,ATHENA KARNAL NPKUNTA,A0638,0,Payable,11701,234,null,Complete,32,2023-24,250,NEFT,,2023-11-17,11701,0,ATHENA KARNAL NPKUNTA,Approved,Null,1047,,SBI Reactive
1046,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,ATHENA HISSAR NPKUNTA,A0639,0,Payable,7972,159,null,Complete,32,2023-24,249,NEFT,,2023-11-17,7972,0,ATHENA HISSAR NPKUNTA,Approved,Null,1046,,SBI Reactive
1045,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,ATHENA BHIWADI NPKUNTA,A0640,0,Payable,8117,162,null,Complete,32,2023-24,248,NEFT,,2023-11-17,8117,0,ATHENA BHIWADI NPKUNTA,Approved,Null,1045,,SBI Reactive
1039,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,SEIL Project-2,N0149,0,Payable,109455,2189,null,Complete,32,2023-24,266,NEFT,,2023-11-21,109455,0,SEIL Project-2,Approved,Null,1039,,SBI Reactive
1036,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,LKPPL,L0041,0,Payable,106273,2125,null,Complete,34,2023-24,442,NEFT,,2023-12-05,106273,0,LKPPL,Approved,Null,1036,,SBI Reactive
1035,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,SEL,S0183,0,Payable,26267,525,null,Complete,33,2023-24,375,NEFT,,2023-12-02,26267,0,SEL,Approved,Null,1035,,Indian Bank
1031,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,NNTPP,N0262,0,Payable,211506,4230,null,Complete,32,2023-24,261,NEFT,,2023-11-18,211506,0,NNTPP,Approved,Null,1031,,SBI Reactive
1027,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,NLC TS-I Expansion,N0134,0,Payable,473,9,null,Complete,32,2023-24,259,NEFT,,2023-11-18,473,0,NLC TS-I Expansion,Approved,Null,1027,,SBI Reactive
1025,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,NLC TS-II Stage-I,N0132,0,Payable,179592,3591,null,Complete,32,2023-24,260,NEFT,,2023-11-16,179592,0,NLC TS-II Stage-I,Approved,Null,1025,,SBI Reactive
1018,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,GOA (SR),A0071,0,Payable,8740,174,null,Complete,32,2023-24,255,NEFT,,2023-11-21,8740,0,GOA (SR),Approved,Null,1018,,SBI Reactive
1016,2023-24,32,2023-10-30,2023-11-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-14,2023-11-24,2023-11-27,2023-11-27,2023-11-27,TELANGANA,T0192,0,Payable,2705466,54109,null,Complete,32,2023-24,269,NEFT,,2023-11-24,2705466,0,TELANGANA,Approved,Null,1016,,SBI Reactive
1277,2023-24,33,2023-11-06,2023-11-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-21,2023-12-01,2023-12-04,2023-12-04,2023-12-04,BETAM TUTICORIN,B0285,0,Payable,1355,27,null,Complete,39,2023-24,619,NEFT,saf,2023-12-05,1355,0,BETAM TUTICORIN,Approved,Null,1277,NULL,SBI
1274,2023-24,33,2023-11-06,2023-11-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-11-21,2023-12-01,2023-12-04,2023-12-04,2023-12-04,JSW RENEW TWO TUTICORIN,J0214,0,Payable,502,10,null,Complete,34,2023-24,449,NEFT,,2023-12-06,502,0,JSW RENEW TWO TUTICORIN,Approved,Null,1274,,SBI
